review_id,comment,score,reference_label,title,department,class_name
10043,"These are such a great alternative to actual leather pants, they have the perfect amount of stretch and breath-ability (i've always found leather pants to be too hot) . got the holly color, unfortunately the p size was sold out but as another reviewer noted, these are easy to roll up. i noticed some of the complaints about quality and these not holding up, but given the use of two different materials, pu and a stretchy material, i think it's only natural that these would tear along the seams aft",5,positive,Great pants with a catch,Bottoms,Jeans
11050,This is such a cute jumper! i bought it to wear to a beach wedding. i took a chance trying on a medium (i'm a true large) and was pleasantly surprised by how well it fit! very excited to add this to my spring/summer repertoire!,5,positive,Runs large...good for ego!,Bottoms,Pants
4502,"I love the look and feel of  this easy dress. i loved that it comes with a baby blue slip, however i was in between sizes. the medium - a bit too small and the large- just too big. this dress is probably best in a tall thin body type, especially in a madras plaid.",3,neutral,Wanted to love this dress,Dresses,Dresses
4197,"Was excited to receive this top in the mail, and wasn't disappointed when i tried it on. beautiful colors (true to image) and pattern -the blue back does extend into the front, but does not look unflattering in the least or leave for an awkward fit, imho. very happy with this top, it looks so cute from the back, too~",5,positive,Beautiful top,Tops,Knits
22148,"Truly the only word that comes to mind when i think of this dress is dazzling! the pictures online just barely do it justice...if you have an retailer nearby, check to see if its available in store and go check it out in person. it does not disappoint! every year around this time, our beloved retailer seems to come out with this style of dress. in the years past they have all been different and beautiful, but i think they have truly outdone themselves this year. this dress is a deep emerald green...",5,positive,Dazzling!,Dresses,Dresses
834,Cute cute. simple tank with a little something to add interest.,4,positive,,Tops,Knits
412,I saw this dress online and immediately went to the store to try on! it took three sales asscoaites to help me zip the dress but once it was on it was beautiful! the bodice fits really nicely. true to size. there was extra fabric around the waist bust nothing that made the fit look weird. love love love!!! wearing for christmas eve!,5,positive,"Great dress, rough zipper",Dresses,Dresses
23195,"Even at 5'1"" this kimono works for me. because it's so light in weight the length and amount of fabric are not at all overwhelming. it can be dressy or casual, as others have noted.",5,positive,Beautiful wardrobe addition,Jackets,Jackets
17646,"This sleep is super flattering on but it runs quite small (and short). it has a lot of stretch to the fabric and my normal size felt like i had a large spanx slip on. like i said, great slip but i'd recommend ordering up a size if you want it to look like the model.",5,positive,Great slip but runs small,Intimate,Intimates
13637,"Omg, i am 5'8 size 14, big hips and i simply love love, love this dress! when i first saw myself in the mirror i just loved the way it fell and gypsy style of it. the material is rich and soft. i caught it on sale under a hundred bucks and it is more than worth it!",5,positive,I love this dress so much i almost said a bad word,Dresses,Dresses
22024,"I'm surprised there are no reviews on this blouse yet! i've had it for a couple of months and love it! it looks great in the spring with my flora retailer infinity scarf. the color is beautiful...i've gotten many compliments on this too. it fits well and has a small texture, which makes it more interesting.",5,positive,Beautiful and comfortable!,Tops,Blouses
9800,Possibly my favorite retailer purchase ever! like wearing a cloud & fit perfectly! if you're busty - not sure about it -- but otherwise wow! told my husband: hope you like it because you'll be seeing it all the time & he not only agreed but wanted to know if they made pajamas for men.,5,positive,Love love love,Intimate,Lounge
12651,I sized down from my typical size small. beautiful detail on the back. slightly sheer in front but dark bra or cami fixes that. shorter in front than back but not too short. goes with jeans and pants plus a shorter cardigan or denim jacket would look great.,4,positive,Fall transition,Tops,Knits
5324,"Great green color combo, runs a bit large but, hangs nicely! really spruces up a t-shirt and jeans. wish i purchased the black and white as well!",4,positive,Pancholicious!,Tops,Fine gauge
13697,"Tried both colors....gorgeous, but kept the white as it offers more versatility in my wardrobe. happened to have an retailer cami that follows the lines of this top exactly to help conceal how transparent it is. [the black color will also need a cami -- strong sunlight or a camera flash will be revealing.] a lovely layering piece under sweaters, vests, jackets. so pleased!",4,positive,Sheer & lovely,Tops,Knits
13811,This blouse looks even better in person. it fits true to size and is lightweight. i am not a huge fan of designs on shirts and usually stick with solids but i find this design to be very flattering. i just bought it today but i know i will get a lot of use out of it.,5,positive,Beautiful,Tops,Blouses
5782,"Really pretty blue top. great for wearing around the house if you want to be comfy and casual yet look good in case your neighbor shows up at your door, of if you have to run a quick errand! if your wear it with distressed jeans it will add to the casual vibe. the blue is vivid and perfect for any hair color. don't get me wrong. the top is casual and cute. it is not sloppy and has an international, worldly vibe. i recommend it.",5,positive,Great ultra casual top,Tops,Knits
19296,"I love this t-shirt. i fabric is soft yet has a nice weight to it. it is comfortable, yet sexy.",5,positive,,Tops,Knits
5159,"Comfy, casual, and stylish! i received many compliments on this shirt. it drapes across your body very nicely and does not cling. it has a great asymmetrical cut that is very flattering. the material is comfortable and the color is warm and summer-like.",5,positive,A very flattering shirt!,Tops,Knits
