review_id,comment,score,reference_label
gp:AOqpTOE88VI4rnk13YCc7f5_xCR29ek04wlifbF9RByLQJxdz3nd0qW9dX8rpO2eP5cuptv6sknLcmoobwmzxJM,"Perfect, I'm loving every element so far ,I love that I can at some point once it's all done use it like my paper planner and sync them with my phone, I hate carrying my paper planner and also having to update my cell calendar , I love and cant wait to see and use all the coming soons I'm so excited ,I'm hoping also a widget will be something to come soon as well so that I can have it open on my phone and not always have to open the app for quick reference. Keep it up",5,positive
gp:AOqpTOGlkWkbqMgi42dqR4ws8Y0PN-KEHNjpRmDzc3bqpn2j0LIi6wn4bfxr7rMHT_tl2kTQEp6j8t4Jjqb1XQ,Hi I like this app 😍 it could be better if the todo list's tasks were sorted by their deadline and also today's tasks had a different color!! And a reward could be a game which needs some coins to play them! Thank you!!,3,neutral
gp:AOqpTOGhWnTLkp0ZNtfh_7tVHiQn6F8qIyrXhmu7dDyCioL31SRKl93Ra5t4lF-ZWnfowuK38fy_mZqMBeXBVMY,I like the design and ease. Best habit tracker I've found.,5,positive
gp:AOqpTOG8_WhgGxgnzUk0IsYuqxYa4dl6EyYIGwOIPzgjn8KiE31bMIDvlcFaeAY48LT8dCej9QQd0Sw8WlQB2w,I really love this app 👍,5,positive
gp:AOqpTOH0BQUHJ3iUXb1jxlPv0L7ACUFi67IIwy4-XTBbnVLv8soQYPQEqcELUGyI8uWfMfF8rqVzd5onqCfdQA,"I unistalled just for the costumer service. I was ready and willing to give the app a shot. But given the cruel, uncaring, and sarcastic responses to others who were unpleased with how the app works I will be uninstalling imediately.",1,negative
gp:AOqpTOEwx2UnnOf2I0KHgqqFukw_V42IdeyRf1jMOW3UwkVO2y4oDWbojmUb1BOhKuWf57EvWpWRV1R6QzvETg,Very easy to use. Definitely recommend.,5,positive
gp:AOqpTOHGiwf-d9FMyWnrmVpNTmJYTmkOXAgnseYZnVAar0OIgbc8cKv34q9s9BzZH6K_CdTkA_uFa8sn4xs4gN0,"Helped me make a streak! I am a person who starts an activity with excitement but loses interest eventually, most likely before a week. But this app made me continue because i had to punch everyday. When i crossed 4 days it felt like I should not let it go to waste,let me continue. And then activity like drinking 3L of water everyday was easy to achieve. So when i made a one-week streak of that, the app congratulated me and built more excitement. Rest is history! 💛",5,positive
gp:AOqpTOFcIcpYvOOwwpingTKOYldPc2bOp2Oyxo3XNhVapVb_asLT-Z5HKwXT-ICH74cDq44qEVOU65e__JnMww,"Only day one but WOW. It's dumb how distracted we get from our phones. This has kept me focused for 45min study sessions during they day, with 30 min breaks. The material I'm studying is so dry so this really helps. If it keeps working I'll upgrade to premium. Also downloaded the night version. Keep up the good work!!!",5,positive
gp:AOqpTOE36TZb-GNM0fBoqJXydA9qhcxRV30FuRUwfqmZKKSi0yGxNgV89XkFdnL4aiwXslGEy92EnWOZiupq5A,"Easy to use App, easy to move items up and down the list and organize categories. Like this app better than the Wunderlist app I used to have.",4,positive
gp:AOqpTOHda8VhlY3dvIxvftlIAIXooKgnoSNf4ThT6X4bdfpH4meGaT0lxmZE3lkmTqxreBhCtwZdo3GeStDAmTo,"In general, the app is confusing. Repeating tasks work for some time and then stop working. I have not found any clear logic behind this. The same problem was with wunderlist. Not recommended.",2,negative
gp:AOqpTOH-eJrOS5y4TgvKl_GSLCBd2jjy8VnDU_-5rgPu2Q4BZKOWQ7DfWjZWzyzK_BlFJgMgFT5SbIJVZq6tPw,"I'm a student and was looking for something get myself very organized. I have tried series of productivity apps before. Apparently this had one of the features i have always been looking for; integration with other apps which I love. Two things I found disappointing, features are extremely limited without premium, it's almost impossible to use like that also very expensive. I couldn't find statistics; from totally hours and other reports",2,negative
gp:AOqpTOE24MIMYGq93sUmhBqEmH1dUcKO6mz5yJZx_tBJDsTnP_2KvwfWKZYtAjE2x4F1oOV9J4N9y4xRB7YPrKE,Please allow line wrap for a event tile in the month widget and/or month-style display,3,neutral
gp:AOqpTOE2fhhPGJdxtJJj3PcscVH2KTc9zvTQu8KaXEy6JNxzVKsscWA3nyLeu8oVEMF87KbeSN_3WDAQFn2pNA,Elevates your productivity. Very neat and organized app,5,positive
gp:AOqpTOE2OKFgQ_faCcg3UGIGVE9-KfNRQeCTTIRHrL-uL3Aqwtn5KYuhvKYhp5QglvhIjbS8TrvD1dNJJhlg,"My favorite habit-gamification app so far, after trying a few. Definitely minimalistic compared to Habitica, but it makes up for it in just being more functional, and with a much better system for attaching relative value/importance to various habits/to-do tasks/etc. All habit apps face the fact that it's hard to put actual numbers to how much a good habit should be ""worth"", and that scoring points you set can feel a bit like digging up treasure you buried. Do It Now handles it all well, tho",5,positive
gp:AOqpTOFObiUkbYaDSSXMu-3xhc0K3YO8Wyknu__Ucy-_PlpwyDBMCJ4bSocMWtMoi3S7MFM0KNQTzHeJiJo80w,i like the idea of planting trees and making a forest..which is really satisfaying. But this app doesn't notify me when the timer is up and it's time for break.. i have to check if the timer is still running and then set the break myself..which is the worst part! and it doesn't allow me to set multiple timer with breaks in between! if they can fix these issues..it would be a useful app,2,negative
gp:AOqpTOHbuzh0xCKGPy2XycgRqDN6iTpZ1GmkRAtiw1NMzqkIpkq4lDe_oLgAHBZQSI1Wbcj6iQWfdJpHQ1xTdS8,...And more!,5,positive
gp:AOqpTOHXtdbYEZEtg8VLN1gnlZ-OQpGRbTFeuK0ymKhszsdnDkYbpAsCXOhBoPNk4Ki9zzlQLWERUfbkL7VP72A,"It works! Does what it's supposed to do, although I don't require any features other than setting an appointment/event, and being reminded of it. Unobtrusive, even when using it as a free version only. I'll probably upgrade to PRO just to reward the developer. Edit: The new 30 second ads really screw this up.",2,negative
gp:AOqpTOHKRm8JsfPJ3s-X011ctPXZbNr95_E1xVd-oCrGt96gICZW0Gkuqzp4ZSyJZwFhyDAeh1zu7PWu3SdLXoA,"I'm so disappointed. I've used this app for years as it was one of the best calendar apps, but now the obtrusive video ads that hold you hostage have completely changed the experience. I finally had to uninstall it because it's to the point where it's just too much. I'm understanding about banner ads if you don't want to buy the Pro version, but this is unacceptable.",1,negative
gp:AOqpTOHpVUJRkHpwhZkykhI5o3KYSw933TWLlG96_-PhkuBtQr7cjAtdSCk4LvJt68HT-bhiCwsvdaUqZJa6,"The app is good but a FAQ would be appreciated. For example, I cannot find out how to create a group for my tasks.",3,neutral
gp:AOqpTOESAUNbC48eGGVllJaPlHae8SA_ns4CrkVsWzL_vKCgZiholURtqRcNMqoKAae1WtuZP7FVwZYNjCLSE58,Good,3,neutral
gp:AOqpTOGhmBr-UE1HppZ5Mlwj51DzMSQzP_7IUKlnKla0PZviilvgLAgaaQFmQZl4qnsvPeSEPRVEklFWuiUVP3Y,Easy and convenient apps! But the setting to the habits can be more flexible it would be the best!,4,positive
gp:AOqpTOGFKtDq-eJDIg7vW26UT-_91it8dwouoS8a7LOLRjcerD6a-VAv0XEcWD9rmmy6EHLu3N72YU2Jm0oA0A,"It's actually good but then stopped working effectively since a week ... suddenly it stops and I couldn't open it...so, had to uninstall and install many a times, I also lost all my productivity due to it's sudden shutdown...mine is a pro version too..this is so bad and testing our patience.. please fix the issue.! Thankyou.",3,neutral
gp:AOqpTOFEdGjAL-DWIklk-gDpoSSc7oq3-rp3ak40yc9jo1GtzIemv06cO72XpHei3ZaXUBSInGhQyjKSmI3_GJ8,"The app itself is great, but they've started adding unskippable ads. It locked my phone and forced me to go through an ad disguised as a video game where I had to shoot criminals just to make an appointment. I had no problem with static ads to support the developers, but locking my phone until I played a dumb game ruined the app for me.",2,negative
gp:AOqpTOEMmUviQrZpY7Tltb3K_Ldp63aphWGq0PBslQp4dUHwWY-v9vo5lAJcuoaXspMMsT98TYKYwGDMOs5UGw,"Worst app I have ever used, it doesn't do anything.",1,negative
gp:AOqpTOE1Mi_H5Z_XAp6QStMy0JxaAiK0jg4Z9QO17bcDZFEyHcm5oJ8pQ7TffGpw4sRgd5nFJGRXPEm3gMc9_w,Haven't been using this app for long but it seems great so far. I LOVE that incompleted tasks roll over to the current day. I just wish you could attach attach photos or files to your notes. That would make this a 5-star review.,4,positive
gp:AOqpTOFrcGDSo6mR1wFGJZXGKDGj7xQzQmhPf3Lvi6wYms7L2Fl5rIL6sB-TdB-ibfJlBGtn3LLtXDld7zyJkYU,"Worked really well, however the widgets work for a day then won't respond unless removed and re-added. . . Eevveerryy day. won't remember to actually use it without the widgets, so its useless now. not worth paying extra.",2,negative
gp:AOqpTOGRiyVAJ-a3p3rJjrgjaE86PQIu6URz_D0dLRfkVqZt2JK45DWVtyXNYfQBPI2TmSSgql3jRMeT7v3Pew,"why do not work reminders repeated monthly at all? one-time yes, repeated no. what is wrong?",3,neutral
gp:AOqpTOH1F1jPekeVHB-UeEG6Fbc8dRSDwcglJWSUywWp5yQJ-PE0Y1zuWrc-0EkCqsfe69SLvmb1Yj6hfAmyhPw,"I got this app to setup a schedule to work from home, and it's been good for that. I just set up a bunch of habits at the right time each day. The widget has been handy too to keep my schedule on my home screen. The app could do to look a bit more modern. But all of my reminders come exactly 3 minutes late? Every notification for a habit comes exactly 3 minutes late (i.e. reminder set to 2:00PM, notification arrives at 2:03PM, etc.). Developers?",4,positive
gp:AOqpTOHOda7szxDz6NOH3Z7-3w3u5pCotImt_m0uyJGv9r7JXSSN2EI5MSdWkPdnAS2d4jP0_IhfqWIlCT4tpw,"The app is good, but there are glitches. After some time when the person tries to open the app. It showed to clear the data of the app. This deletes all the storage of the app the coins collected, the forest made. This leads to the disruption of the person's analysis of their focussed work. Hope you'll soon rectify this error. And hope the soon comes early.",2,negative
gp:AOqpTOHtJbCx31j09UL1-eTNn72y4lPkW1i4vT5IQ81-hY9SGQnR9aSJudRaQW-ZyvnHymER1Q6A8COwCrk-Mw,"this was a great idea in theory, but I want a standalone app that doesn't pull calendar data from some other app. for me and for how I wanted to use this app to manage my schedule, this just won't work. I think it could also be more user-friendly. a shame, since this really is an amazing, unique idea. devs, I hope you keep working on this and take this as constructive criticism. I would love to try this app again if things change and it becomes a more flexible standalone calendar.",2,negative
gp:AOqpTOH4TMpN907hqphfrXbV-IeaDKBWIWPkZ39ZDVslykKG2R_KXJQCJO8r6hxYY1WTzhwlCAqNFfSmK6sPCw,Pretty good reminder app. The recurring reminders don't seem to work very well though. I'll get a reminder for the first occurrence and then nothing for any of the following events. There doesn't appear to be a way to acknowledge the original alarm without deleting it or marking the entire series as complete.,3,neutral
gp:AOqpTOFUtM03AHrzEFQKX7qr_XdxosAo_-HfXdswXQObZG1nhNOo8cfifyX5cIKgZp48x91tSYCmYqkLEPx29g,I was looking for a class schedule app and this was not it,1,negative
gp:AOqpTOE7AYBaEGzx9265qEvrLFCuHgbNHlQJr8Jn8afu0ktdMyHVz3rMXFzxURqriTNHYlPEkv2Tg2xRF0u7dw,Should have an option to add reminders. it only displays events,1,negative
gp:AOqpTOGM5UC1yBAX0Fj-sL8-ZCZxbkAXXIPTRFdgfcKwmm_s7GVu_XLIY2ZcKJTP7ci6e7qtvYn-VLSFwgwV5Q,I have not been using app for very long. Therefore the 3 star rating. After some use I will return to rate again.,3,neutral
gp:AOqpTOFl9epw9vtjDSKnT4X8lx8RnZO7jh1Arg9nR5q2ujgsMiTw1rGv0KvlLd17FvlpR30JEE7TMpxQaNxplQ,Unable to create an account despite using email or social media account. Can't even start trying out the app,2,negative
gp:AOqpTOHcjocKVhtmRtKRyw_2Qlf4W-UbrKFsxOJL1lw_q6LN2Qr2JhyIrH8Fw3VEyhvmVpB17Yv40hnabstULQ,"Good for keeping lists of tasks and working through them. It is worth taking time to learn the different ways to use and organise the app. Sometimes it seems to be working against me eg in certain views, I can't drag tasks up and down a list or can't see them ordered by subject. [Edit follows, to respond to Todoist's reply:] Thanks for replying. Yes, as you say, ""sorting in filtered views is not possible"". Or to use non-developer language, ""Ugghhh, why can't I sort this list by project or in another way that suits me?"" This is the one thing that I dislike strongly about an otherwise excellent app. Wunderlist had better sorting and Tick Tick has it. I would love to see this change in Todoist.",4,positive
gp:AOqpTOEFOZuTBD8XqlCRZB6-OUxCLOAOqUu8BFg8criyG4tKTDjFRhAYlwQR8dAfL4jlJsR-1q_pldKcFwkUqsA,"Everything is perfect, except for the fact that daily reminders on habit check feature doesn't work.",3,neutral
gp:AOqpTOHjXnu44UVqn2zxLdi-LjDVCL26G3PXfMcNn6DQ9K6EaTkIQEoCWMm-ydQKgvbcw79Bc-2F4EhNK_KHHg,"Beutiful and easy to use once you get used to it however I wished creating 
an event was a bit more simple and quick. Update: no longer syncs to my 
calender and the dates are all messed up....too bad I loved it",2,negative
gp:AOqpTOHV6CpsQ01HBnBypseywa-0puUerFkbCdqVIgTKI8xwkmx515hZyI3enVy1aCXE-b_kBzezSs_COp8GtQ,Excellent app,3,neutral
gp:AOqpTOEvcQUIkS_H3nR5Pu3RoK1Ed5sA8WkIzPl90AvYKSr4PFmNPWOQhTvB6LFIkJqmCJ-wo-YiaG9bz7LnLg,Nice app but doesn't really have what I'm looking for.,3,neutral
gp:AOqpTOE47MGhG4OsnfQXfmzEbr9QitAOR3oGvPh3szF7GllhCElYqrkN0OeqSDcDKgDyHmZMiWWQrkWrOWyA1Q,"Confusing without a lot of explanation on what is what. Might be good when I figure it out, but it's not a real intuitive app and has a figure it out curve.",3,neutral
gp:AOqpTOGsDiBs3eQI4M3gYrmE9KRy6DemWu4yt1HdLFzPwCZZsuJAApMpJczXqCRWCV5GqPEzDahuw71unIJC,"Seems like a really awesome app, but blocks stuff behind a subscription or a buy all one time payment. Would rather pay piece meal. It also has ads in the free version that you can't get rid of without the sub or $50 buy all.",3,neutral
gp:AOqpTOGRBXfy8jprOOmLcHpPEXeutnh_pK38lKk2RoxSWrXyhluARjtBVKCEqXnFETq33T_woDQCajQOXbJsauo,As someone who has eternally struggled to build and maintain habits this has made it so easy for me. I've had the app about a week (upon writing this review) and already I'm remembering my habits without prompts. I absolutely intend to buy the full version when possible and I have already recommended the app to multiple friends of mine. Absolutely great app.,5,positive
gp:AOqpTOGml-yuIZ5dDc2YIX6bte6d7C7BZrSSSbVcVPJC-w4fkvgP8qn2PuwraiOSw9HYRN0hPS_argMAZB5n-UE,It's a quite useful program. Works reliably.,4,positive
gp:AOqpTOFclF0CDKrrCDzh9fXEmIvCfQBhjpPdzYs4wrDuPMvogXYuRS82KET4z6BA4Zws8bwiU2_MwiduKGLItA,You have to pay for all the decent features... There's nothing you want to do that your alarm doesn't already do,1,negative
gp:AOqpTOF0reHe7--7qb5Pv43xZTe3LZSYQuhAAI99U-pG6-pFJ_V1RApK1tb_Cbc61nrrpRxTZVVNthrMoOeD,"SO USEFUL!! I struggle with ADHD on a daily basis, I can never remember to do simple tasks and things like notebooks, whiteboards, stickynotes, alarms, they just Don't Work. But this app helps change the game dude!! It's a clever way to incentivize completing tasks, and it's helping me build better habits with the reminders and penalties for not completing it if you miss it. SUPER USEFUL!! I feel more productive and motivated to get my tasks done, I'm grateful this app exists",5,positive
gp:AOqpTOHxEaSLcz4IP4J-k9V3l17hQY9Hvm-jStga4r2bNuXSC7w44XA1FCEzx_af8VpQXbxMxmsgf97VDbfc4T8,"I totally recommend this app. It had help me on every possible way. It's really helpful if you really want to develop a new habit. I specialy like the easyness to configure the habits and the reminders; the motivational notes that you can find around are just right. But its true that is not a magic app, PLEASE if you want to create a new habit, you have to work for it, you have to work to create something. If you do that, you'll see the true colors of this magnificent app. Be true to yourself.",5,positive
gp:AOqpTOE7sHfjAy7_AyAyvjsvW6rFnNISrB9nsXpugZEk9Ha495oH42dvItT8qjC-jlc50myMS7cPQyv38ChS,auto fail doesn't work properly. Subtasks don't work properly for repeated goals.,2,negative
gp:AOqpTOHaDroKshQgdfwv0mwKRmZfsAGFCKsG0-Fha6u5ojBbiS3yrNdO55IPX5wzm23yPsx4OH0TE8Rimnw-NQ,Not user friendly. Almost impossible to delete or edit lists. Format is garbage.,1,negative
gp:AOqpTOG9I_HtJcn5nbqTl314OxK7ut0ML6aziBgyVyACfDS2sGNas2j8HD2--91EWOqP5rUk6w84SZOlcvossg,I have so many things in the writing in the lists :D,5,positive
gp:AOqpTOGYLIRzRVo5ouEr6I_u4Ktc0ECeaFekFTQ8b8iTzOSmSr_jM_pCmqJ5SS5gJN8g32XkGqRFGTyvlloCNA,It doesn't reset or set you reminders but it helps,3,neutral
gp:AOqpTOF-sLjPFz6MxbU-aQ2C-SbQHHM2i5cA12OiPb74_3yE82rYhyqjJCwTMG5kBzakmNkdPCshTDMXmR1B9w,"After testing the app for a while, I was ready to purchase it but read on your user guide that searching for tasks is not available on Android. Do you know when it would be available? Also, is there a one time fee purchase option? Is there a GMAIL integration feature? Like Google Tasks? I like the minimalist simplistic clean look of your app 👍. Nice work on the Widgets 👍. Thanks 🙂",4,positive
gp:AOqpTOEv9RPaX81yGPtfknina_0hUhwQSQ2qlHLd45WAiPGzI_vk_x50XpbxPyvAW-FanUxguHUzuKZ2dgrn4g,Great feature is reminder to reorganize missed and undone tasks. But ui of the app looks confusing to me. I cat find a way to add tasks easyly enought gor me. i dont know what next. google tasks are simplier and todoist have limited features in free version.,3,neutral
gp:AOqpTOFgY_scTZcT39sbj2ZZWSEmVzUA6okb6KkF1_JtGfCiq0aYHHf4sNdA6bVy3Mc8aR4sEHOoCohpGudysrw,"This is the free version. The paid version is $7.99, the Platinum version is even more. You can only track 5 habits in the free version. Developers must be paid, but a lack of up front honesty makes this product undesirable. (I should charge for this.) Do not install. #doughymiddle",1,negative
gp:AOqpTOEvuUzEKvGnKNRX-t99JZUOj446MxN3B-XYNEo0EzZHcFtCJM2vPXXuX_zQgpyhN0XsdalaiWOdeaP94XQ,Decent app with good features allowing for good habbit tracking but I am unable to reschedule dates on the habits. I have to delete the habit then remake it with the revised dates which is a big hassle,4,positive
